id,date_time,air_temp,RH,logger_ID,site,location
28,1/06/2023 15:30,16.42,91.05,21344215,YES,DEEP
28,1/06/2023 17:00,16.45,91.91,21344215,YES,DEEP
28,1/06/2023 18:30,16.42,90.86,21344215,YES,DEEP
28,1/06/2023 20:00,16.43,90.75,21344215,YES,DEEP
28,1/06/2023 21:30,16.37,89.99,21344215,YES,DEEP
28,1/06/2023 23:00,16.37,89.95,21344215,YES,DEEP
28,2/06/2023 0:30,16.35,89.51,21344215,YES,DEEP
28,2/06/2023 2:00,16.32,89.3,21344215,YES,DEEP
28,2/06/2023 3:30,16.3,88.97,21344215,YES,DEEP
28,2/06/2023 5:00,16.3,88.48,21344215,YES,DEEP
28,2/06/2023 6:30,16.24,88.35,21344215,YES,DEEP
28,2/06/2023 8:00,16.28,88.13,21344215,YES,DEEP
28,2/06/2023 9:30,16.3,88.36,21344215,YES,DEEP
28,2/06/2023 11:00,16.34,89.02,21344215,YES,DEEP
28,2/06/2023 12:30,16.4,89.88,21344215,YES,DEEP
28,2/06/2023 14:00,16.42,90.75,21344215,YES,DEEP
28,2/06/2023 15:30,16.45,91.37,21344215,YES,DEEP
28,2/06/2023 17:00,16.46,91.8,21344215,YES,DEEP
28,2/06/2023 18:30,16.43,90.97,21344215,YES,DEEP
28,2/06/2023 20:00,16.43,90.85,21344215,YES,DEEP
28,2/06/2023 21:30,16.4,90.63,21344215,YES,DEEP
28,2/06/2023 23:00,16.4,90.57,21344215,YES,DEEP
28,3/06/2023 0:30,16.4,90.5,21344215,YES,DEEP
28,3/06/2023 2:00,16.37,90.24,21344215,YES,DEEP
28,3/06/2023 3:30,16.39,90.18,21344215,YES,DEEP
28,3/06/2023 5:00,16.37,90.18,21344215,YES,DEEP
28,3/06/2023 6:30,16.36,89.91,21344215,YES,DEEP
28,3/06/2023 8:00,16.35,89.69,21344215,YES,DEEP
28,3/06/2023 9:30,16.37,89.91,21344215,YES,DEEP
28,3/06/2023 11:00,16.43,90.53,21344215,YES,DEEP
28,3/06/2023 12:30,16.48,91.26,21344215,YES,DEEP
28,3/06/2023 14:00,16.51,92.16,21344215,YES,DEEP
28,3/06/2023 15:30,16.5,92.34,21344215,YES,DEEP
28,3/06/2023 17:00,16.5,92.66,21344215,YES,DEEP
28,3/06/2023 18:30,16.47,92,21344215,YES,DEEP
28,3/06/2023 20:00,16.49,91.82,21344215,YES,DEEP
28,3/06/2023 21:30,16.48,91.68,21344215,YES,DEEP
28,3/06/2023 23:00,16.48,91.67,21344215,YES,DEEP
28,4/06/2023 0:30,16.47,91.66,21344215,YES,DEEP
28,4/06/2023 2:00,16.49,91.67,21344215,YES,DEEP
28,4/06/2023 3:30,16.48,91.58,21344215,YES,DEEP
28,4/06/2023 5:00,16.47,91.6,21344215,YES,DEEP
28,4/06/2023 6:30,16.49,91.74,21344215,YES,DEEP
28,4/06/2023 8:00,16.49,91.84,21344215,YES,DEEP
28,4/06/2023 9:30,16.54,91.89,21344215,YES,DEEP
28,4/06/2023 11:00,16.5,92.04,21344215,YES,DEEP
28,4/06/2023 12:30,16.49,92.06,21344215,YES,DEEP
28,4/06/2023 14:00,16.5,92.06,21344215,YES,DEEP
28,4/06/2023 15:30,16.52,92.13,21344215,YES,DEEP
28,4/06/2023 17:00,16.6,93.4,21344215,YES,DEEP
28,4/06/2023 18:30,16.52,92.44,21344215,YES,DEEP
28,4/06/2023 20:00,16.5,92.47,21344215,YES,DEEP
28,4/06/2023 21:30,16.51,92.36,21344215,YES,DEEP
28,4/06/2023 23:00,16.51,92.32,21344215,YES,DEEP
28,5/06/2023 0:30,16.51,92.47,21344215,YES,DEEP
28,5/06/2023 2:00,16.5,92.41,21344215,YES,DEEP
28,5/06/2023 3:30,16.56,92.42,21344215,YES,DEEP
28,5/06/2023 5:00,16.55,92.45,21344215,YES,DEEP
28,5/06/2023 6:30,16.55,92.63,21344215,YES,DEEP
28,5/06/2023 8:00,16.54,92.73,21344215,YES,DEEP
28,5/06/2023 9:30,16.52,92.61,21344215,YES,DEEP
28,5/06/2023 11:00,16.55,92.69,21344215,YES,DEEP
28,5/06/2023 12:30,16.52,92.86,21344215,YES,DEEP
28,5/06/2023 14:00,16.55,92.71,21344215,YES,DEEP
28,5/06/2023 15:30,16.55,92.95,21344215,YES,DEEP
28,5/06/2023 17:00,16.56,93.57,21344215,YES,DEEP
28,5/06/2023 18:30,16.56,92.97,21344215,YES,DEEP
28,5/06/2023 20:00,16.57,92.97,21344215,YES,DEEP
28,5/06/2023 21:30,16.55,92.91,21344215,YES,DEEP
28,5/06/2023 23:00,16.57,92.88,21344215,YES,DEEP
28,6/06/2023 0:30,16.54,92.87,21344215,YES,DEEP
28,6/06/2023 2:00,16.59,92.94,21344215,YES,DEEP
28,6/06/2023 3:30,16.54,92.87,21344215,YES,DEEP
28,6/06/2023 5:00,16.58,92.91,21344215,YES,DEEP
28,6/06/2023 6:30,16.56,92.92,21344215,YES,DEEP
28,6/06/2023 8:00,16.55,92.8,21344215,YES,DEEP
28,6/06/2023 9:30,16.55,92.73,21344215,YES,DEEP
28,6/06/2023 11:00,16.57,92.88,21344215,YES,DEEP
28,6/06/2023 12:30,16.59,93.05,21344215,YES,DEEP
28,6/06/2023 14:00,16.58,93.15,21344215,YES,DEEP
28,6/06/2023 15:30,16.6,93.44,21344215,YES,DEEP
28,6/06/2023 17:00,16.59,93.98,21344215,YES,DEEP
28,6/06/2023 18:30,16.61,93.69,21344215,YES,DEEP
28,6/06/2023 20:00,16.56,93.41,21344215,YES,DEEP
28,6/06/2023 21:30,16.58,93.4,21344215,YES,DEEP
28,6/06/2023 23:00,16.59,93.28,21344215,YES,DEEP
28,7/06/2023 0:30,16.59,93.28,21344215,YES,DEEP
28,7/06/2023 2:00,16.58,93.19,21344215,YES,DEEP
28,7/06/2023 3:30,16.55,93.03,21344215,YES,DEEP
28,7/06/2023 5:00,16.54,92.87,21344215,YES,DEEP
28,7/06/2023 6:30,16.55,92.76,21344215,YES,DEEP
28,7/06/2023 8:00,16.56,92.66,21344215,YES,DEEP
28,7/06/2023 9:30,16.55,92.75,21344215,YES,DEEP
28,7/06/2023 11:00,16.59,92.96,21344215,YES,DEEP
28,7/06/2023 12:30,16.55,93.12,21344215,YES,DEEP
28,7/06/2023 14:00,16.6,93.58,21344215,YES,DEEP
28,7/06/2023 15:30,16.58,93.55,21344215,YES,DEEP
28,7/06/2023 17:00,16.65,93.84,21344215,YES,DEEP
28,7/06/2023 18:30,16.59,93.55,21344215,YES,DEEP
28,7/06/2023 20:00,16.62,93.39,21344215,YES,DEEP
28,7/06/2023 21:30,16.55,93.24,21344215,YES,DEEP
28,7/06/2023 23:00,16.56,93.05,21344215,YES,DEEP
28,8/06/2023 0:30,16.55,93.05,21344215,YES,DEEP
28,8/06/2023 2:00,16.49,92.6,21344215,YES,DEEP
28,8/06/2023 3:30,16.48,92.16,21344215,YES,DEEP
28,8/06/2023 5:00,16.45,91.66,21344215,YES,DEEP
28,8/06/2023 6:30,16.41,91.51,21344215,YES,DEEP
28,8/06/2023 8:00,16.39,91.15,21344215,YES,DEEP
28,8/06/2023 9:30,16.45,91.35,21344215,YES,DEEP
28,8/06/2023 11:00,16.47,91.68,21344215,YES,DEEP
28,8/06/2023 12:30,16.5,92.06,21344215,YES,DEEP
28,8/06/2023 14:00,16.51,92.4,21344215,YES,DEEP
28,8/06/2023 15:30,16.57,92.73,21344215,YES,DEEP
28,8/06/2023 17:00,16.57,93.18,21344215,YES,DEEP
28,8/06/2023 18:30,16.55,92.71,21344215,YES,DEEP
28,8/06/2023 20:00,16.55,92.71,21344215,YES,DEEP
28,8/06/2023 21:30,16.54,92.64,21344215,YES,DEEP
28,8/06/2023 23:00,16.52,92.56,21344215,YES,DEEP
28,9/06/2023 0:30,16.52,93.01,21344215,YES,DEEP
28,9/06/2023 2:00,16.52,92.76,21344215,YES,DEEP
28,9/06/2023 3:30,16.48,92.25,21344215,YES,DEEP
28,9/06/2023 5:00,16.47,92.09,21344215,YES,DEEP
28,9/06/2023 6:30,16.43,91.81,21344215,YES,DEEP
28,9/06/2023 8:00,16.44,91.63,21344215,YES,DEEP
28,9/06/2023 9:30,16.44,91.44,21344215,YES,DEEP
28,9/06/2023 11:00,16.45,91.68,21344215,YES,DEEP
28,9/06/2023 12:30,16.45,92.01,21344215,YES,DEEP
28,9/06/2023 14:00,16.54,92.48,21344215,YES,DEEP
28,9/06/2023 15:30,16.54,92.49,21344215,YES,DEEP
28,9/06/2023 17:00,16.6,93.29,21344215,YES,DEEP
28,9/06/2023 18:30,16.55,92.91,21344215,YES,DEEP
28,9/06/2023 20:00,16.54,92.77,21344215,YES,DEEP
28,9/06/2023 21:30,16.51,92.34,21344215,YES,DEEP
28,9/06/2023 23:00,16.47,91.99,21344215,YES,DEEP
28,10/06/2023 0:30,16.44,92.37,21344215,YES,DEEP
28,10/06/2023 2:00,16.41,91.75,21344215,YES,DEEP
28,10/06/2023 3:30,16.31,90.65,21344215,YES,DEEP
28,10/06/2023 5:00,16.31,89.83,21344215,YES,DEEP
28,10/06/2023 6:30,16.28,88.74,21344215,YES,DEEP
28,10/06/2023 8:00,16.26,88.24,21344215,YES,DEEP
28,10/06/2023 9:30,16.29,88.74,21344215,YES,DEEP
28,10/06/2023 11:00,16.34,89.45,21344215,YES,DEEP
28,10/06/2023 12:30,16.36,90.11,21344215,YES,DEEP
28,10/06/2023 14:00,16.44,90.53,21344215,YES,DEEP
28,10/06/2023 15:30,16.46,90.84,21344215,YES,DEEP
28,10/06/2023 17:00,16.48,91.56,21344215,YES,DEEP
28,10/06/2023 18:30,16.43,91.09,21344215,YES,DEEP
28,10/06/2023 20:00,16.42,91.16,21344215,YES,DEEP
28,10/06/2023 21:30,16.43,90.77,21344215,YES,DEEP
28,10/06/2023 23:00,16.41,90.43,21344215,YES,DEEP
28,11/06/2023 0:30,16.35,90.29,21344215,YES,DEEP
28,11/06/2023 2:00,16.35,89.94,21344215,YES,DEEP
28,11/06/2023 3:30,16.32,89.69,21344215,YES,DEEP
28,11/06/2023 5:00,16.28,88.75,21344215,YES,DEEP
28,11/06/2023 6:30,16.28,88.76,21344215,YES,DEEP
28,11/06/2023 8:00,16.28,88.21,21344215,YES,DEEP
28,11/06/2023 9:30,16.28,88.44,21344215,YES,DEEP
28,11/06/2023 11:00,16.36,89.04,21344215,YES,DEEP
28,11/06/2023 12:30,16.37,89.54,21344215,YES,DEEP
28,11/06/2023 14:00,16.39,90.33,21344215,YES,DEEP
28,11/06/2023 15:30,16.43,90.66,21344215,YES,DEEP
28,11/06/2023 17:00,16.44,91.37,21344215,YES,DEEP
28,11/06/2023 18:30,16.41,90.91,21344215,YES,DEEP
28,11/06/2023 20:00,16.42,90.95,21344215,YES,DEEP
28,11/06/2023 21:30,16.43,90.97,21344215,YES,DEEP
28,11/06/2023 23:00,16.44,90.9,21344215,YES,DEEP
28,12/06/2023 0:30,16.42,90.91,21344215,YES,DEEP
28,12/06/2023 2:00,16.41,90.92,21344215,YES,DEEP
28,12/06/2023 3:30,16.34,90.58,21344215,YES,DEEP
28,12/06/2023 5:00,16.33,90.61,21344215,YES,DEEP
28,12/06/2023 6:30,16.32,90.02,21344215,YES,DEEP
28,12/06/2023 8:00,16.31,89.4,21344215,YES,DEEP
28,12/06/2023 9:30,16.35,89.64,21344215,YES,DEEP
28,12/06/2023 11:00,16.33,89.62,21344215,YES,DEEP
28,12/06/2023 12:30,16.41,90.84,21344215,YES,DEEP
28,12/06/2023 14:00,16.4,91.48,21344215,YES,DEEP
28,12/06/2023 15:30,16.45,91.5,21344215,YES,DEEP
28,12/06/2023 17:00,16.48,92.43,21344215,YES,DEEP
28,12/06/2023 18:30,16.45,91.5,21344215,YES,DEEP
28,12/06/2023 20:00,16.46,91.53,21344215,YES,DEEP
28,12/06/2023 21:30,16.44,91.33,21344215,YES,DEEP
28,12/06/2023 23:00,16.43,91.11,21344215,YES,DEEP
28,13/06/2023 0:30,16.41,91.06,21344215,YES,DEEP
28,13/06/2023 2:00,16.41,90.65,21344215,YES,DEEP
28,13/06/2023 3:30,16.34,90.25,21344215,YES,DEEP
28,13/06/2023 5:00,16.34,90.35,21344215,YES,DEEP
28,13/06/2023 6:30,16.37,90.47,21344215,YES,DEEP
28,13/06/2023 8:00,16.37,90.37,21344215,YES,DEEP
28,13/06/2023 9:30,16.37,90.46,21344215,YES,DEEP
28,13/06/2023 11:00,16.42,90.83,21344215,YES,DEEP
28,13/06/2023 12:30,16.45,91.04,21344215,YES,DEEP
28,13/06/2023 14:00,16.46,91.14,21344215,YES,DEEP
28,13/06/2023 15:30,16.44,91.17,21344215,YES,DEEP
28,13/06/2023 17:00,16.45,91.91,21344215,YES,DEEP
28,13/06/2023 18:30,16.44,91.53,21344215,YES,DEEP
28,13/06/2023 20:00,16.45,91.35,21344215,YES,DEEP
28,13/06/2023 21:30,16.4,90.98,21344215,YES,DEEP
28,13/06/2023 23:00,16.43,91.12,21344215,YES,DEEP
28,14/06/2023 0:30,16.35,90.91,21344215,YES,DEEP
28,14/06/2023 2:00,16.37,91.37,21344215,YES,DEEP
28,14/06/2023 3:30,16.34,90.83,21344215,YES,DEEP
28,14/06/2023 5:00,16.36,90.56,21344215,YES,DEEP
28,14/06/2023 6:30,16.29,89.77,21344215,YES,DEEP
28,14/06/2023 8:00,16.3,89.13,21344215,YES,DEEP
28,14/06/2023 9:30,16.36,89.45,21344215,YES,DEEP
28,14/06/2023 11:00,16.34,89.32,21344215,YES,DEEP
28,14/06/2023 12:30,16.37,89.59,21344215,YES,DEEP
28,14/06/2023 14:00,16.41,89.9,21344215,YES,DEEP
28,14/06/2023 15:30,16.41,90.16,21344215,YES,DEEP
28,14/06/2023 17:00,16.41,91.06,21344215,YES,DEEP
28,14/06/2023 18:30,16.39,90.38,21344215,YES,DEEP
28,14/06/2023 20:00,16.37,89.84,21344215,YES,DEEP
28,14/06/2023 21:30,16.32,89.06,21344215,YES,DEEP
28,14/06/2023 23:00,16.28,88.53,21344215,YES,DEEP
28,15/06/2023 0:30,16.3,88.4,21344215,YES,DEEP
28,15/06/2023 2:00,16.19,88.48,21344215,YES,DEEP
28,15/06/2023 3:30,16.16,87.51,21344215,YES,DEEP
28,15/06/2023 5:00,16.06,86.51,21344215,YES,DEEP
28,15/06/2023 6:30,16.11,86.15,21344215,YES,DEEP
28,15/06/2023 8:00,16.12,85.24,21344215,YES,DEEP
28,15/06/2023 9:30,16.13,85.24,21344215,YES,DEEP
28,15/06/2023 11:00,16.17,85.75,21344215,YES,DEEP
28,15/06/2023 12:30,16.2,86.47,21344215,YES,DEEP
28,15/06/2023 14:00,16.26,87.04,21344215,YES,DEEP
28,15/06/2023 15:30,16.28,87.32,21344215,YES,DEEP
28,15/06/2023 17:00,16.28,88.36,21344215,YES,DEEP
28,15/06/2023 18:30,16.25,88.26,21344215,YES,DEEP
28,15/06/2023 20:00,16.19,87.42,21344215,YES,DEEP
28,15/06/2023 21:30,16.18,86.72,21344215,YES,DEEP
28,15/06/2023 23:00,16.16,86.31,21344215,YES,DEEP
28,16/06/2023 0:30,16.11,85.62,21344215,YES,DEEP
28,16/06/2023 2:00,16.08,85.22,21344215,YES,DEEP
28,16/06/2023 3:30,16.03,83.94,21344215,YES,DEEP
28,16/06/2023 5:00,15.99,84.32,21344215,YES,DEEP
28,16/06/2023 6:30,15.97,83.11,21344215,YES,DEEP
28,16/06/2023 8:00,15.97,82.29,21344215,YES,DEEP
28,16/06/2023 9:30,16,82.49,21344215,YES,DEEP
28,16/06/2023 11:00,16.05,83.57,21344215,YES,DEEP
28,16/06/2023 12:30,16.1,84.2,21344215,YES,DEEP
28,16/06/2023 14:00,16.13,84.87,21344215,YES,DEEP
28,16/06/2023 15:30,16.13,85.49,21344215,YES,DEEP
28,16/06/2023 17:00,16.15,86.56,21344215,YES,DEEP
28,16/06/2023 18:30,16.15,86.14,21344215,YES,DEEP
28,16/06/2023 20:00,16.15,86.05,21344215,YES,DEEP
28,16/06/2023 21:30,16.14,86.08,21344215,YES,DEEP
28,16/06/2023 23:00,16.05,84.95,21344215,YES,DEEP
28,17/06/2023 0:30,15.99,84.54,21344215,YES,DEEP
28,17/06/2023 2:00,15.98,84.04,21344215,YES,DEEP
28,17/06/2023 3:30,15.92,83.71,21344215,YES,DEEP
28,17/06/2023 5:00,15.87,82.55,21344215,YES,DEEP
28,17/06/2023 6:30,15.87,81.98,21344215,YES,DEEP
28,17/06/2023 8:00,15.88,81.59,21344215,YES,DEEP
28,17/06/2023 9:30,15.92,82.43,21344215,YES,DEEP
28,17/06/2023 11:00,16.01,82.94,21344215,YES,DEEP
28,17/06/2023 12:30,16.04,83.72,21344215,YES,DEEP
28,17/06/2023 14:00,16.11,84.43,21344215,YES,DEEP
28,17/06/2023 15:30,16.12,85.12,21344215,YES,DEEP
28,17/06/2023 17:00,16.08,86.54,21344215,YES,DEEP
28,17/06/2023 18:30,16.07,85.83,21344215,YES,DEEP
28,17/06/2023 20:00,16.11,85.85,21344215,YES,DEEP
28,17/06/2023 21:30,16.08,85.3,21344215,YES,DEEP
28,17/06/2023 23:00,15.97,84.7,21344215,YES,DEEP
28,18/06/2023 0:30,15.96,84.54,21344215,YES,DEEP
28,18/06/2023 2:00,15.95,84.21,21344215,YES,DEEP
28,18/06/2023 3:30,15.92,83.48,21344215,YES,DEEP
28,18/06/2023 5:00,15.87,82.94,21344215,YES,DEEP
28,18/06/2023 6:30,15.87,82.13,21344215,YES,DEEP
28,18/06/2023 8:00,15.89,81.97,21344215,YES,DEEP
28,18/06/2023 9:30,15.93,82.18,21344215,YES,DEEP
28,18/06/2023 11:00,15.99,83.34,21344215,YES,DEEP
28,18/06/2023 12:30,16.04,84.29,21344215,YES,DEEP
28,18/06/2023 14:00,16.04,85.2,21344215,YES,DEEP
28,18/06/2023 15:30,16.12,85.72,21344215,YES,DEEP
28,18/06/2023 17:00,16.1,85.97,21344215,YES,DEEP
28,18/06/2023 18:30,16.1,86.28,21344215,YES,DEEP
28,18/06/2023 20:00,16.07,86.08,21344215,YES,DEEP
28,18/06/2023 21:30,16.04,85.93,21344215,YES,DEEP
28,18/06/2023 23:00,16.07,85.5,21344215,YES,DEEP
28,19/06/2023 0:30,16.02,85.48,21344215,YES,DEEP
28,19/06/2023 2:00,15.95,84.63,21344215,YES,DEEP
28,19/06/2023 3:30,15.92,83.86,21344215,YES,DEEP
28,19/06/2023 5:00,15.86,82.95,21344215,YES,DEEP
28,19/06/2023 6:30,15.85,81.79,21344215,YES,DEEP
28,19/06/2023 8:00,15.8,81.18,21344215,YES,DEEP
28,19/06/2023 9:30,15.86,81.71,21344215,YES,DEEP
28,19/06/2023 11:00,15.9,81.89,21344215,YES,DEEP
28,19/06/2023 12:30,15.99,83.71,21344215,YES,DEEP
28,19/06/2023 14:00,15.99,84.51,21344215,YES,DEEP
28,19/06/2023 15:30,16.05,84.82,21344215,YES,DEEP
28,19/06/2023 17:00,16.02,86.02,21344215,YES,DEEP
28,19/06/2023 18:30,15.98,84.63,21344215,YES,DEEP
28,19/06/2023 20:00,16,84.36,21344215,YES,DEEP
28,19/06/2023 21:30,15.98,83.53,21344215,YES,DEEP
28,19/06/2023 23:00,15.92,82.93,21344215,YES,DEEP
28,20/06/2023 0:30,15.91,82.59,21344215,YES,DEEP
28,20/06/2023 2:00,15.9,83.07,21344215,YES,DEEP
28,20/06/2023 3:30,15.9,82.15,21344215,YES,DEEP
28,20/06/2023 5:00,15.88,81.74,21344215,YES,DEEP
28,20/06/2023 6:30,15.85,80.99,21344215,YES,DEEP
28,20/06/2023 8:00,15.82,80.98,21344215,YES,DEEP
28,20/06/2023 9:30,15.87,80.67,21344215,YES,DEEP
28,20/06/2023 11:00,15.9,80.54,21344215,YES,DEEP
28,20/06/2023 12:30,15.91,81.11,21344215,YES,DEEP
28,20/06/2023 14:00,15.95,81.69,21344215,YES,DEEP
28,20/06/2023 15:30,15.97,82.02,21344215,YES,DEEP
28,20/06/2023 17:00,15.91,81.23,21344215,YES,DEEP
28,20/06/2023 18:30,15.91,81.59,21344215,YES,DEEP
28,20/06/2023 20:00,15.91,80.93,21344215,YES,DEEP
28,20/06/2023 21:30,15.86,79.98,21344215,YES,DEEP
28,20/06/2023 23:00,15.83,79.96,21344215,YES,DEEP
28,21/06/2023 0:30,15.82,80.21,21344215,YES,DEEP
28,21/06/2023 2:00,15.75,78.72,21344215,YES,DEEP
28,21/06/2023 3:30,15.7,78.27,21344215,YES,DEEP
28,21/06/2023 5:00,15.66,77.85,21344215,YES,DEEP
28,21/06/2023 6:30,15.63,77.16,21344215,YES,DEEP
28,21/06/2023 8:00,15.62,76.52,21344215,YES,DEEP
28,21/06/2023 9:30,15.73,76.7,21344215,YES,DEEP
28,21/06/2023 11:00,15.76,77.7,21344215,YES,DEEP
28,21/06/2023 12:30,15.82,79.27,21344215,YES,DEEP
28,21/06/2023 14:00,15.86,79.86,21344215,YES,DEEP
28,21/06/2023 15:30,15.9,80.85,21344215,YES,DEEP
28,21/06/2023 17:00,15.86,81.67,21344215,YES,DEEP
28,21/06/2023 18:30,15.86,82.15,21344215,YES,DEEP
28,21/06/2023 20:00,15.9,82.08,21344215,YES,DEEP
28,21/06/2023 21:30,15.84,81.45,21344215,YES,DEEP
28,21/06/2023 23:00,15.82,81.92,21344215,YES,DEEP
28,22/06/2023 0:30,15.8,81.32,21344215,YES,DEEP
28,22/06/2023 2:00,15.76,81.07,21344215,YES,DEEP
28,22/06/2023 3:30,15.74,80.97,21344215,YES,DEEP
28,22/06/2023 5:00,15.76,80.35,21344215,YES,DEEP
28,22/06/2023 6:30,15.72,80.18,21344215,YES,DEEP
28,22/06/2023 8:00,15.7,79.67,21344215,YES,DEEP
28,22/06/2023 9:30,15.73,79.56,21344215,YES,DEEP
28,22/06/2023 11:00,15.84,81.03,21344215,YES,DEEP
28,22/06/2023 12:30,15.82,81.67,21344215,YES,DEEP
28,22/06/2023 14:00,15.87,82.45,21344215,YES,DEEP
28,22/06/2023 15:30,15.88,82.75,21344215,YES,DEEP
28,22/06/2023 17:00,15.87,83.72,21344215,YES,DEEP
28,22/06/2023 18:30,15.88,84.02,21344215,YES,DEEP
28,22/06/2023 20:00,15.86,84.06,21344215,YES,DEEP
28,22/06/2023 21:30,15.86,84.33,21344215,YES,DEEP
28,22/06/2023 23:00,15.89,84.31,21344215,YES,DEEP
28,23/06/2023 0:30,15.88,84.74,21344215,YES,DEEP
28,23/06/2023 2:00,15.89,85.04,21344215,YES,DEEP
28,23/06/2023 3:30,15.88,84.86,21344215,YES,DEEP
28,23/06/2023 5:00,15.89,85.29,21344215,YES,DEEP
28,23/06/2023 6:30,15.88,85.47,21344215,YES,DEEP
28,23/06/2023 8:00,15.9,85.35,21344215,YES,DEEP
28,23/06/2023 9:30,15.91,85.58,21344215,YES,DEEP
28,23/06/2023 11:00,15.95,86.14,21344215,YES,DEEP
28,23/06/2023 12:30,15.99,86.52,21344215,YES,DEEP
28,23/06/2023 14:00,16.01,86.87,21344215,YES,DEEP
28,23/06/2023 15:30,15.99,86.71,21344215,YES,DEEP
28,23/06/2023 17:00,16.02,87.37,21344215,YES,DEEP
28,23/06/2023 18:30,15.99,87.31,21344215,YES,DEEP
28,23/06/2023 20:00,16,86.91,21344215,YES,DEEP
28,23/06/2023 21:30,16.01,86.66,21344215,YES,DEEP
28,23/06/2023 23:00,15.99,86.55,21344215,YES,DEEP
28,24/06/2023 0:30,15.95,86.26,21344215,YES,DEEP
28,24/06/2023 2:00,15.92,85.76,21344215,YES,DEEP
28,24/06/2023 3:30,15.87,85.04,21344215,YES,DEEP
28,24/06/2023 5:00,15.86,84.14,21344215,YES,DEEP
28,24/06/2023 6:30,15.82,84,21344215,YES,DEEP
28,24/06/2023 8:00,15.85,83.21,21344215,YES,DEEP
28,24/06/2023 9:30,15.86,83.17,21344215,YES,DEEP
28,24/06/2023 11:00,15.92,83.51,21344215,YES,DEEP
28,24/06/2023 12:30,15.95,84.07,21344215,YES,DEEP
28,24/06/2023 14:00,15.95,84.9,21344215,YES,DEEP
28,24/06/2023 15:30,15.99,85.23,21344215,YES,DEEP
28,24/06/2023 17:00,15.96,85.9,21344215,YES,DEEP
28,24/06/2023 18:30,15.96,85.53,21344215,YES,DEEP
28,24/06/2023 20:00,15.9,84.9,21344215,YES,DEEP
28,24/06/2023 21:30,15.91,84.19,21344215,YES,DEEP
28,24/06/2023 23:00,15.85,83.49,21344215,YES,DEEP
28,25/06/2023 0:30,15.83,82.83,21344215,YES,DEEP
28,25/06/2023 2:00,15.83,82.65,21344215,YES,DEEP
28,25/06/2023 3:30,15.84,82.21,21344215,YES,DEEP
28,25/06/2023 5:00,15.76,81.66,21344215,YES,DEEP
28,25/06/2023 6:30,15.74,80.75,21344215,YES,DEEP
28,25/06/2023 8:00,15.73,79.95,21344215,YES,DEEP
28,25/06/2023 9:30,15.75,80.24,21344215,YES,DEEP
28,25/06/2023 11:00,15.85,81.48,21344215,YES,DEEP
28,25/06/2023 12:30,15.9,82.2,21344215,YES,DEEP
28,25/06/2023 14:00,15.95,83.74,21344215,YES,DEEP
28,25/06/2023 15:30,15.96,85.02,21344215,YES,DEEP
28,25/06/2023 17:00,15.98,85.03,21344215,YES,DEEP
28,25/06/2023 18:30,15.98,84.95,21344215,YES,DEEP
28,25/06/2023 20:00,15.98,84.87,21344215,YES,DEEP
28,25/06/2023 21:30,15.95,84.73,21344215,YES,DEEP
28,25/06/2023 23:00,15.89,84.25,21344215,YES,DEEP
28,26/06/2023 0:30,15.91,83.77,21344215,YES,DEEP
28,26/06/2023 2:00,15.88,83.59,21344215,YES,DEEP
28,26/06/2023 3:30,15.85,83.03,21344215,YES,DEEP
28,26/06/2023 5:00,15.86,82.5,21344215,YES,DEEP
28,26/06/2023 6:30,15.8,81.43,21344215,YES,DEEP
28,26/06/2023 8:00,15.76,80.78,21344215,YES,DEEP
28,26/06/2023 9:30,15.8,80.67,21344215,YES,DEEP
28,26/06/2023 11:00,15.82,81.35,21344215,YES,DEEP
28,26/06/2023 12:30,15.86,81.81,21344215,YES,DEEP
28,26/06/2023 14:00,15.9,82.51,21344215,YES,DEEP
28,26/06/2023 15:30,15.92,83.01,21344215,YES,DEEP
28,26/06/2023 17:00,15.92,83.49,21344215,YES,DEEP
28,26/06/2023 18:30,15.9,83.89,21344215,YES,DEEP
28,26/06/2023 20:00,15.93,83.78,21344215,YES,DEEP
28,26/06/2023 21:30,15.92,83.72,21344215,YES,DEEP
28,26/06/2023 23:00,15.86,82.49,21344215,YES,DEEP
28,27/06/2023 0:30,15.86,82.03,21344215,YES,DEEP
28,27/06/2023 2:00,15.86,81.68,21344215,YES,DEEP
28,27/06/2023 3:30,15.8,81.04,21344215,YES,DEEP
28,27/06/2023 5:00,15.8,80.75,21344215,YES,DEEP
28,27/06/2023 6:30,15.75,79.99,21344215,YES,DEEP
28,27/06/2023 8:00,15.74,79.55,21344215,YES,DEEP
28,27/06/2023 9:30,15.78,79.69,21344215,YES,DEEP
28,27/06/2023 11:00,15.84,80.67,21344215,YES,DEEP
28,27/06/2023 12:30,15.85,81.33,21344215,YES,DEEP
28,27/06/2023 14:00,15.91,81.8,21344215,YES,DEEP
28,27/06/2023 15:30,15.9,81.97,21344215,YES,DEEP
28,27/06/2023 17:00,15.87,82.46,21344215,YES,DEEP
28,27/06/2023 18:30,15.89,83.27,21344215,YES,DEEP
28,27/06/2023 20:00,15.88,83.01,21344215,YES,DEEP
28,27/06/2023 21:30,15.86,83.03,21344215,YES,DEEP
28,27/06/2023 23:00,15.86,82.68,21344215,YES,DEEP
28,28/06/2023 0:30,15.85,82.65,21344215,YES,DEEP
